year,type,discipline,event,as,athlete_id,noc,team,place,tied,medal
1948.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Hans Nogler,95882,AUT,,9.0,False,
1948.0,Winter,Alpine Skiing (Skiing),"Combined, Men (Olympic)",Hans Nogler,95882,AUT,,8.0,False,
1948.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Hias Noichl,95883,AUT,,45.0,False,
1952.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Hias Noichl,95883,AUT,,28.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Franco Nones,95884,ITA,,10.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Franco Nones,95884,ITA,Italy,5.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Franco Nones,95884,ITA,,36.0,False,
1968.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Franco Nones,95884,ITA,,1.0,False,Gold
1968.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Franco Nones,95884,ITA,Italy,6.0,False,
1972.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Franco Nones,95884,ITA,,40.0,False,
1936.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bertil Norberg,95885,SWE,Sweden,5.0,True,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Lennart Norberg,95886,SWE,Sweden,3.0,False,Bronze
1968.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Ulf Norberg,95887,SWE,,48.0,False,
1976.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Bogdan Norčič,95888,YUG,,38.0,True,
1976.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Bogdan Norčič,95888,YUG,,28.0,False,
1980.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Bogdan Norčič,95888,YUG,,48.0,False,
1980.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Bogdan Norčič,95888,YUG,,38.0,False,
1960.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Ole Tom Nord,95889,NOR,,23.0,False,
1960.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Harald Norden,95890,GER,,31.0,True,
1972.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Rolf Nordgren,95891,SWE,,11.0,True,
1972.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Rolf Nordgren,95891,SWE,,11.0,False,
1952.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Hans Nordin,95892,SWE,,11.0,False,
1984.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Håkan Nordin,95893,SWE,Sweden,3.0,False,Bronze
1972.0,Winter,Biathlon,"4 × 7.5 kilometres Relay, Men (Olympic)",Ivar Nordkild,95894,NOR,Norway,4.0,False,
1960.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bert-Ola Nordlander,95895,SWE,Sweden,5.0,False,
1964.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bert-Ola Nordlander,95895,SWE,Sweden,2.0,False,Silver
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bert-Ola Nordlander,95895,SWE,Sweden,4.0,False,
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Bert-Ola Nordlander,95895,SWE,Sweden,4.0,False,
1952.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Ingar Nordlund,95896,NOR,,,False,
1932.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Jostein Nordmoe,95897,CAN,,10.0,False,
1992.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Roger Nordström,95898,SWE,Sweden,5.0,False,
1994.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Dwayne Norris,95899,CAN,Canada,2.0,False,Silver
1992.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Atle Norstad,95900,NOR,Erik Gogstad,27.0,False,
1928.0,Winter,Skeleton (Bobsleigh),"Skeleton, Men (Olympic)","David, Earl of Northesk",95901,GBR,,3.0,False,Bronze
1976.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Anthony Norton,95902,GBR,Great Britain 2,20.0,False,
1988.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Jeff Norton,95903,USA,United States,7.0,False,
1972.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Aleksandr Nosov,95904,URS,,7.0,False,
1988.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Fabrice Notari,95905,MON,,54.0,False,
1988.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Fabrice Notari,95905,MON,,64.0,False,
1964.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Alan Notley,95906,GBR,,37.0,False,
1968.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Alan Notley,95906,GBR,,44.0,False,
1968.0,Winter,Biathlon,"4 × 7.5 kilometres Relay, Men (Olympic)",Alan Notley,95906,GBR,Great Britain,12.0,False,
1972.0,Winter,Biathlon,"20 kilometres, Men (Olympic)",Alan Notley,95906,GBR,,43.0,False,
1972.0,Winter,Biathlon,"4 × 7.5 kilometres Relay, Men (Olympic)",Alan Notley,95906,GBR,Great Britain,11.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Tsuneo Noto,95907,JPN,,46.0,False,
1964.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Tsuneo Noto,95907,JPN,,35.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Tsuneo Noto,95907,JPN,,45.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Tsuneo Noto,95907,JPN,,40.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Tsuneo Noto,95907,JPN,,2.0,False,
1964.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Peter Nottet,95908,NED,,34.0,False,
1968.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Peter Nottet,95908,NED,,30.0,False,
1968.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Peter Nottet,95908,NED,,9.0,False,
1968.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Peter Nottet,95908,NED,,3.0,False,Bronze
1968.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Peter Nottet,95908,NED,,8.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Dieter Notz,95909,FRG,,36.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Dieter Notz,95909,FRG,,22.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Dieter Notz,95909,FRG,,22.0,False,
1980.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Dieter Notz,95909,FRG,West Germany,4.0,False,
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Eduard Novák,95910,TCH,Czechoslovakia,3.0,False,Bronze
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Eduard Novák,95910,TCH,Czechoslovakia,2.0,False,Silver
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Jiří Novák,95911,TCH,Czechoslovakia,2.0,False,Silver
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Jiří Novák,95911,TCH,Czechoslovakia,5.0,False,
1928.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Vladimír Novák,95912,TCH,,12.0,False,
1932.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Vladimír Novák,95912,TCH,,14.0,False,
1932.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Vladimír Novák,95912,TCH,,11.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Vladimír Novák,95912,TCH,,19.0,False,
1994.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Vitali Novichenka,95913,BLR,,35.0,False,
1994.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Vitali Novichenka,95913,BLR,,32.0,False,
1998.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Vitali Novichenka,95913,BLR,,32.0,False,
1948.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Jiří Novotný,95914,TCH,Max Ippen,14.0,False,
1948.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Jiří Novotný,95914,TCH,Czechoslovakia,14.0,False,
1988.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",René Novotný,95915,TCH,Lenka Knapová,,False,
1992.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",René Novotný,95915,TCH,Radka Kovaříková,4.0,False,
1994.0,Winter,Figure Skating (Skating),"Pairs, Mixed (Olympic)",René Novotný,95915,CZE,Radka Kovaříková,6.0,False,
1936.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Albin Novšak,95916,YUG,,41.0,True,
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Helmut Novy,95917,GDR,East Germany,8.0,False,
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Milan Nový,95918,TCH,Czechoslovakia,2.0,False,Silver
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Milan Nový,95918,TCH,Czechoslovakia,5.0,False,
1952.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Miroslav Nový,95919,TCH,Czechoslovakia,4.0,False,
1984.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Andrzej Nowak,95920,POL,Poland,8.0,False,
1936.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Oskar Nowak,95921,AUT,Austria,7.0,True,
1948.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Oskar Nowak,95921,AUT,Austria,7.0,False,
1956.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Zdzisław Nowak,95922,POL,Poland,8.0,False,
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Timo Nummelin,95923,FIN,Finland,4.0,False,
1960.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Kalevi Numminen,95924,FIN,Finland,7.0,False,
1964.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Kalevi Numminen,95924,FIN,Finland,6.0,False,
1988.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Teppo Numminen,95925,FIN,Finland,2.0,False,Silver
1998.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Teppo Numminen,95925,FIN,Finland,3.0,False,Bronze
2002.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Teppo Numminen,95925,FIN,Finland,5.0,True,
2006.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Teppo Numminen,95925,FIN,Finland,2.0,False,Silver
1968.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Ilpo Nuolikivi,95926,FIN,,30.0,False,
1928.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Paavo Nuotio,95927,FIN,,4.0,False,
1928.0,Winter,Nordic Combined (Skiing),Ski Jumping (Skiing),Paavo Nuotio,95927,FIN,FIN,,True,
1928.0,Winter,Nordic Combined (Skiing),"Large Hill, Individual, Men (Olympic)",Paavo Nuotio,95927,FIN,,12.0,False,
1948.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Holger Nurmela,95928,SWE,Sweden,4.0,False,
1952.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Holger Nurmela,95928,SWE,Sweden,3.0,False,Bronze
1956.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Holger Nurmela,95928,SWE,Sweden,4.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Sulo Nurmela,95929,FIN,,7.0,False,
1936.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Sulo Nurmela,95929,FIN,Finland,1.0,False,Gold
1994.0,Winter,Nordic Combined (Skiing),"Team, Men (Olympic)",Tapio Nurmela,95930,FIN,Finland,8.0,False,
1994.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Tapio Nurmela,95930,FIN,,25.0,False,
1998.0,Winter,Nordic Combined (Skiing),"Team, Men (Olympic)",Tapio Nurmela,95930,FIN,Finland,2.0,False,Silver
1998.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Tapio Nurmela,95930,FIN,,15.0,False,
1956.0,Winter,Nordic Combined (Skiing),"Individual, Men (Olympic)",Josef Nüsser,95931,TCH,,22.0,False,
1956.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Robert Nusser,95932,AUT,Austria,10.0,False,
1992.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Fredrik Nyberg,95933,SWE,,11.0,False,
1992.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Fredrik Nyberg,95933,SWE,,8.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Fredrik Nyberg,95933,SWE,,32.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Fredrik Nyberg,95933,SWE,,25.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Fredrik Nyberg,95933,SWE,,18.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Combined, Men (Olympic)",Fredrik Nyberg,95933,SWE,,8.0,False,
1998.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Fredrik Nyberg,95933,SWE,,10.0,False,
1998.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Fredrik Nyberg,95933,SWE,,10.0,False,
2002.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Fredrik Nyberg,95933,SWE,,7.0,False,
2002.0,Winter,Alpine Skiing (Skiing),"Super G, Men (Olympic)",Fredrik Nyberg,95933,SWE,,,False,
2002.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Fredrik Nyberg,95933,SWE,,13.0,False,
2006.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Fredrik Nyberg,95933,SWE,,5.0,False,
1948.0,Winter,Cross Country Skiing (Skiing),"18 kilometres, Men (Olympic)",Reidar Nyborg,95934,NOR,,17.0,False,
1948.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Reidar Nyborg,95934,NOR,Norway,3.0,False,Bronze
1988.0,Winter,Cross Country Skiing (Skiing),"30 kilometres, Men (Olympic)",Radim Nyč,95935,TCH,,25.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Radim Nyč,95935,TCH,,20.0,False,
1988.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Radim Nyč,95935,TCH,Czechoslovakia,3.0,False,Bronze
1992.0,Winter,Cross Country Skiing (Skiing),"10 kilometres, Men (Olympic)",Radim Nyč,95935,TCH,,33.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"50 kilometres, Men (Olympic)",Radim Nyč,95935,TCH,,6.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"10/15 kilometres Pursuit, Men (Olympic)",Radim Nyč,95935,TCH,,25.0,False,
1992.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Radim Nyč,95935,TCH,Czechoslovakia,7.0,False,
1928.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Wollert Nygren,95936,NOR,,13.0,False,
1984.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Matti Nykänen,95937,FIN,,2.0,False,Silver
1984.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Matti Nykänen,95937,FIN,,1.0,False,Gold
1988.0,Winter,Ski Jumping (Skiing),"Normal Hill, Individual, Men (Olympic)",Matti Nykänen,95937,FIN,,1.0,False,Gold
1988.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Matti Nykänen,95937,FIN,,1.0,False,Gold
1988.0,Winter,Ski Jumping (Skiing),"Large Hill, Team, Men (Olympic)",Matti Nykänen,95937,FIN,Finland,1.0,False,Gold
1984.0,Winter,Speed Skating (Skating),"1,500 metres, Men (Olympic)",Bjørn Nyland,95938,NOR,,19.0,False,
1984.0,Winter,Speed Skating (Skating),"5,000 metres, Men (Olympic)",Bjørn Nyland,95938,NOR,,7.0,False,
1984.0,Winter,Speed Skating (Skating),"10,000 metres, Men (Olympic)",Bjørn Nyland,95938,NOR,,13.0,False,
1964.0,Winter,Luge,"Singles, Men (Olympic)",Hans Nägele,95939,LIE,,27.0,False,
1928.0,Winter,Bobsleigh (Bobsleigh),"Four/Five, Men (Olympic)",Hans Nägle,95940,GER,Germany 2,3.0,False,Bronze
1952.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Halvor Næs,95941,NOR,,4.0,True,
1960.0,Winter,Ski Jumping (Skiing),"Large Hill, Individual, Men (Olympic)",Halvor Næs,95941,NOR,,11.0,False,
1988.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Gerald Näscher,95942,LIE,,,False,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Mats Näslund,95943,SWE,Sweden,3.0,False,Bronze
1992.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Mats Näslund,95943,SWE,Sweden,5.0,False,
1994.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Mats Näslund,95943,SWE,Sweden,1.0,False,Gold
1972.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Ron Naslund,95944,USA,United States,2.0,False,Silver
1988.0,Winter,Luge,"Singles, Men (Olympic)",Anders Näsström,95945,SWE,,25.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Bruno Nöckler,95946,ITA,,6.0,False,
1980.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Bruno Nöckler,95946,ITA,,,False,
1994.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Svein Enok Nørstebø,95947,NOR,Norway,11.0,False,
1928.0,Winter,Bobsleigh (Bobsleigh),"Four/Five, Men (Olympic)",J. J. O'Brien,95948,USA,United States 1,2.0,False,Silver
1932.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",J. J. O'Brien,95948,USA,United States 1,1.0,False,Gold
1984.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Connor O'Brien,95949,GBR,,33.0,False,
1994.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Connor O'Brien,95949,EST,,,False,
1972.0,Winter,Luge,"Singles, Men (Olympic)",Terry O'Brien,95950,USA,,31.0,False,
1976.0,Winter,Luge,"Singles, Men (Olympic)",Terry O'Brien,95950,USA,,28.0,False,
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Jack O'Callahan,95951,USA,United States,1.0,False,Gold
1964.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Terry O'Malley,95952,CAN,Canada,4.0,False,
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Terry O'Malley,95952,CAN,Canada,3.0,False,Bronze
1980.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Terry O'Malley,95952,CAN,Canada,6.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Luke O'Reilly,95953,GBR,,50.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Luke O'Reilly,95953,GBR,,54.0,False,
1968.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Luke O'Reilly,95953,GBR,,2.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"500 metres, Men (Olympic (non-medal))",Wilf O'Reilly,95954,GBR,,1.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"1,000 metres, Men (Olympic (non-medal))",Wilf O'Reilly,95954,GBR,,1.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"1,500 metres, Men (Olympic (non-medal))",Wilf O'Reilly,95954,GBR,,28.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"5,000 metres Relay, Men (Olympic (non-medal))",Wilf O'Reilly,95954,GBR,Great Britain,6.0,False,
1988.0,Winter,Short Track Speed Skating (Skating),"3,000 m, Men (Olympic (non-medal))",Wilf O'Reilly,95954,GBR,,11.0,False,
1992.0,Winter,Short Track Speed Skating (Skating),"1,000 metres, Men (Olympic)",Wilf O'Reilly,95954,GBR,,5.0,False,
1992.0,Winter,Short Track Speed Skating (Skating),"5,000 metres Relay, Men (Olympic)",Wilf O'Reilly,95954,GBR,Great Britain,6.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"500 metres, Men (Olympic)",Wilf O'Reilly,95954,GBR,,27.0,False,
1994.0,Winter,Short Track Speed Skating (Skating),"1,000 metres, Men (Olympic)",Wilf O'Reilly,95954,GBR,,22.0,False,
1968.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Danny O'Shea,95955,CAN,Canada,3.0,False,Bronze
1960.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",John Oakes,95956,GBR,,55.0,False,
1960.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",John Oakes,95956,GBR,,48.0,False,
1964.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Alexandru Oancea,95957,ROU,Constantin Cotacu,15.0,False,
1960.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Ernst Oberaigner,95958,AUT,,,False,
1964.0,Winter,Cross Country Skiing (Skiing),"15 kilometres, Men (Olympic)",Hans Oberer,95959,SUI,,31.0,False,
1964.0,Winter,Cross Country Skiing (Skiing),"4 × 10 kilometres Relay, Men (Olympic)",Hans Oberer,95959,SUI,Switzerland,9.0,False,
1952.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Hans Öberg,95960,SWE,Sweden,3.0,False,Bronze
1956.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Hans Öberg,95960,SWE,Sweden,4.0,False,
1956.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Giulio Oberhammer,95961,ITA,Italy,7.0,False,
1964.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Giulio Oberhammer,95961,ITA,Italy,15.0,False,
1972.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Josef Oberhauser,95962,AUT,Herbert Gruber,8.0,False,
1972.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Josef Oberhauser,95962,AUT,Austria 1,6.0,False,
1976.0,Winter,Ice Hockey (Ice Hockey),"Ice Hockey, Men (Olympic)",Günther Oberhuber,95963,AUT,Austria,8.0,False,
1984.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Hans-Peter Oberhuber,95964,FRG,,19.0,False,
1984.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Hans-Peter Oberhuber,95964,FRG,,23.0,True,
1988.0,Winter,Speed Skating (Skating),"500 metres, Men (Olympic)",Hans-Peter Oberhuber,95964,FRG,,20.0,False,
1988.0,Winter,Speed Skating (Skating),"1,000 metres, Men (Olympic)",Hans-Peter Oberhuber,95964,FRG,,32.0,False,
1976.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Kurt Oberhöller,95965,AUT,Austria 1,7.0,False,
1980.0,Winter,Bobsleigh (Bobsleigh),"Two, Men (Olympic)",Kurt Oberhöller,95965,AUT,Fritz Sperling,7.0,False,
1980.0,Winter,Bobsleigh (Bobsleigh),"Four, Men (Olympic)",Kurt Oberhöller,95965,AUT,Austria 2,5.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Downhill, Men (Olympic)",Beni Obermüller,95966,GER,,17.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Beni Obermüller,95966,GER,,28.0,False,
1952.0,Winter,Alpine Skiing (Skiing),"Slalom, Men (Olympic)",Beni Obermüller,95966,GER,,13.0,False,
1956.0,Winter,Alpine Skiing (Skiing),"Giant Slalom, Men (Olympic)",Beni Obermüller,95966,GER,,48.0,False,
